Country,Sector,Year,EducationLevel,Avg_PreAI,Avg_PostAI,Avg_Automation_Impact,Avg_AI_Role_Jobs,Avg_ReskillingPrograms,Avg_EconomicImpact,Avg_SectorGrowth
Ireland,Retail,2017,Bachelor,3.205555556,2.953333333,0.316666667,4209.444444,712.1111111,0.167777778,2.232222222
Ireland,Retail,2017,PhD,9.93,7.615555556,0.296666667,2173.666667,949.5555556,0.274444444,2.108888889
Ireland,Retail,2017,Unknown,4.60547619,5.929047619,0.283571429,2403.952381,681.3333333,0.227142857,2.770238095
Ireland,Retail,2017,Master,4.912,8.776666667,0.072666667,2871.266667,601.2,0.186666667,1.838666667
Ireland,Retail,2018,High School,3.438333333,5.57,0.255,3326.333333,911.1666667,0.335,1.56
Ireland,Retail,2018,Master,8.234545455,9.173636364,0.344545455,2118.181818,591.1818182,0.287272727,3.021818182
Ireland,Retail,2018,Unknown,5.217954545,6.38,0.32,3148.318182,475.2954545,0.193636364,3.635454545
Ireland,Retail,2018,PhD,6.203076923,8.927692308,0.241538462,1465.692308,782.7692308,0.361538462,2.963846154
Ireland,Retail,2018,Bachelor,6.172222222,5.133333333,0.264444444,1620.777778,250.6666667,0.262222222,2.59
Ireland,Retail,2019,Unknown,6.986521739,5.166521739,0.210869565,3605.73913,763.673913,0.286304348,2.581521739
Ireland,Retail,2019,PhD,5.085,4.325,0.475,3248.0,1394.5,0.0,0.0
Ireland,Retail,2019,Bachelor,4.647777778,3.372222222,0.477777778,3679.333333,692.1111111,0.164444444,2.427777778
Ireland,Retail,2019,Master,6.131111111,9.406666667,0.307777778,3450.888889,549.4444444,0.367777778,1.246666667
Ireland,Retail,2019,High School,4.778181818,6.403636364,0.26,2470.454545,607.5454545,0.375454545,2.102727273
Ireland,Retail,2020,Unknown,6.676904762,4.34952381,0.251190476,3143.666667,603.2142857,0.142380952,3.118333333
Ireland,Retail,2020,PhD,7.641,7.474,0.306,1400.1,432.8,0.173,3.295
Ireland,Retail,2020,Bachelor,10.11583333,8.0575,0.145,2894.916667,305.25,0.25,2.450833333
Ireland,Retail,2020,Master,5.618666667,8.386,0.282666667,3980.133333,445.6,0.284666667,1.370666667
Ireland,Retail,2020,High School,8.955,5.298,0.166,2026.6,359.8,0.165,1.86
Ireland,Retail,2021,High School,4.656,7.457,0.136,1111.5,704.7,0.404,3.487
Ireland,Retail,2021,Bachelor,4.98125,7.28125,0.3575,2778.75,713.25,0.215,1.70625
Ireland,Retail,2021,Unknown,6.217560976,5.693902439,0.204634146,2606.097561,546.7073171,0.32902439,2.456341463
Ireland,Retail,2021,Master,4.644615385,4.466153846,0.309230769,2621.846154,585.0,0.201538462,2.619230769
Ireland,Retail,2021,PhD,6.386363636,4.015454545,0.258181818,2231.727273,497.0909091,0.250909091,3.790909091
Ireland,Retail,2022,Unknown,6.975897436,6.676153846,0.284102564,2112.589744,749.4615385,0.217179487,3.395128205
Ireland,Retail,2022,Master,5.812727273,1.882727273,0.174545455,3623.545455,526.0909091,0.198181818,1.471818182
Ireland,Retail,2022,High School,7.084615385,4.441538462,0.274615385,1509.615385,270.2307692,0.126153846,0.796923077
Ireland,Retail,2022,PhD,5.437058824,10.22764706,0.22,2263.647059,741.4705882,0.202941176,2.491764706
Ireland,Retail,2022,Bachelor,3.333,5.707,0.315,4086.8,962.1,0.262,2.595
Ireland,Retail,2023,PhD,7.844444444,9.94,0.296666667,2478.888889,258.2222222,0.0,2.366666667
Ireland,Retail,2023,Unknown,5.852391304,6.637826087,0.31,2466.456522,727.1521739,0.204347826,1.823043478
Ireland,Retail,2023,Bachelor,5.941111111,3.721111111,0.255555556,2237.555556,248.1111111,0.226666667,3.957777778
Ireland,Retail,2023,Master,2.985555556,5.276666667,0.262222222,2798.222222,442.3333333,0.227777778,4.073333333
Ireland,Retail,2023,High School,5.453529412,6.853529412,0.233529412,3549.823529,568.0,0.192941176,2.487058824
Ireland,Retail,2024,Bachelor,10.54125,10.5,0.0725,3794.625,849.0,0.27875,0.71625
Ireland,Retail,2024,Unknown,5.551875,6.2415625,0.34125,2632.28125,495.71875,0.2525,1.9409375
Ireland,Retail,2024,PhD,5.746666667,5.555833333,0.108333333,2898.416667,564.0833333,0.366666667,3.444166667
Ireland,Retail,2024,High School,6.93125,5.5875,0.10375,2722.0,380.25,0.2825,1.39375
Ireland,Retail,2024,Master,8.814,5.231333333,0.295333333,2440.533333,592.2666667,0.334666667,2.138666667
Ireland,Retail,2025,PhD,6.220909091,3.854545455,0.269090909,3696.545455,680.9090909,0.122727273,1.540909091
Ireland,Retail,2025,High School,7.61,8.072,0.338,3212.0,668.5333333,0.407333333,2.468666667
Ireland,Retail,2025,Master,11.50875,6.9175,0.2225,4160.625,469.0,0.20375,3.0
Ireland,Retail,2025,Unknown,7.724722222,5.86,0.370555556,3268.638889,558.1111111,0.257222222,2.374444444
Ireland,Retail,2025,Bachelor,3.82,1.318,0.292,5061.4,668.4,0.294,0.0
Ireland,Transportation,2010,High School,7.48875,3.71125,0.41,2846.375,830.375,0.245,3.43
Ireland,Transportation,2010,Bachelor,4.256666667,8.71,0.344444444,1393.777778,717.6666667,0.197777778,3.341111111
Ireland,Transportation,2010,PhD,5.963333333,6.206666667,0.273333333,0.0,1249.0,0.473333333,3.756666667
Ireland,Transportation,2010,Master,8.748181818,7.164545455,0.14,2494.363636,815.3636364,0.187272727,1.385454545
Ireland,Transportation,2010,Unknown,6.593095238,5.888095238,0.317619048,3260.571429,723.3095238,0.215714286,2.73047619
Ireland,Transportation,2011,High School,7.316,7.746,0.405,1929.0,983.3,0.182,4.029
Ireland,Transportation,2011,Bachelor,4.944545455,8.743636364,0.130909091,2655.090909,610.9090909,0.204545455,2.945454545
Ireland,Transportation,2011,Unknown,4.615405405,6.467027027,0.334324324,2863.513514,534.4054054,0.360540541,1.707567568
Ireland,Transportation,2011,PhD,6.574,4.376,0.299,1565.0,477.8,0.33,2.216
Ireland,Transportation,2011,Master,6.064285714,7.794285714,0.348571429,2316.857143,592.2857143,0.374285714,1.535714286
Ireland,Transportation,2012,PhD,3.467,5.829,0.109,2327.1,458.7,0.244,1.863
Ireland,Transportation,2012,Bachelor,4.099230769,6.907692308,0.231538462,2076.230769,598.5384615,0.290769231,1.892307692
Ireland,Transportation,2012,High School,7.74,3.674,0.114,2776.9,303.0,0.163,1.412
Ireland,Transportation,2012,Unknown,4.992444444,5.681555556,0.302666667,3151.377778,570.0888889,0.223555556,2.219333333
Ireland,Transportation,2012,Master,5.203529412,5.578235294,0.241764706,1452.0,473.2941176,0.172352941,2.4
Ireland,Transportation,2013,Unknown,6.887,4.925,0.2765,2268.55,474.825,0.22275,2.41425
Ireland,Transportation,2013,Master,5.487692308,7.236153846,0.046923077,1728.461538,654.3846154,0.246923077,3.504615385
Ireland,Transportation,2013,High School,6.88625,8.9275,0.16125,3804.375,182.125,0.31625,3.015
Ireland,Transportation,2013,PhD,7.325625,6.123125,0.324375,1910.6875,468.8125,0.36125,1.290625
Ireland,Transportation,2013,Bachelor,1.835555556,6.18,0.258888889,3515.666667,623.0,0.173333333,3.607777778
Ireland,Transportation,2014,Master,3.76,7.483,0.204,3090.6,593.8,0.335,1.93
Ireland,Transportation,2014,PhD,7.757,6.978,0.038,1236.0,608.9,0.31,2.419
Ireland,Transportation,2014,High School,4.969166667,5.801666667,0.176666667,2999.0,664.9166667,0.18,2.875833333
Ireland,Transportation,2014,Unknown,9.101538462,8.866666667,0.305641026,2452.384615,456.7948718,0.264358974,2.188717949
Ireland,Transportation,2014,Bachelor,6.072857143,6.722142857,0.3,3420.142857,485.0714286,0.221428571,2.878571429
Ireland,Transportation,2015,Unknown,4.773488372,6.969767442,0.289767442,1356.116279,491.255814,0.235348837,2.584883721
Ireland,Transportation,2015,High School,7.9225,5.621666667,0.264166667,4090.333333,362.3333333,0.1275,2.919166667
Ireland,Transportation,2015,PhD,6.246111111,7.205555556,0.267777778,1331.055556,573.5555556,0.212222222,1.383888889
Ireland,Transportation,2015,Master,1.707142857,3.265714286,0.244285714,4480.857143,534.2857143,0.022857143,2.191428571
Ireland,Transportation,2015,Bachelor,5.558571429,11.39857143,0.291428571,4475.285714,491.7142857,0.25,0.781428571
Ireland,Transportation,2016,Unknown,5.231836735,4.676326531,0.35122449,2023.020408,649.3061224,0.298163265,1.93244898
Ireland,Transportation,2016,PhD,8.192857143,4.445714286,0.242857143,2923.285714,685.2857143,0.177142857,1.481428571
Ireland,Transportation,2016,Bachelor,3.169166667,5.363333333,0.280833333,3069.5,581.6666667,0.293333333,2.396666667
Ireland,Transportation,2016,High School,8.97,5.533333333,0.331666667,505.5833333,773.75,0.191666667,1.861666667
Ireland,Transportation,2016,Master,8.56,8.757857143,0.236428571,4250.428571,451.9285714,0.235,3.376428571
Ireland,Transportation,2017,Unknown,6.08244898,6.21755102,0.359183673,2179.653061,621.7346939,0.251836735,1.965510204
Ireland,Transportation,2017,PhD,12.90888889,11.41777778,0.4,3700.0,477.5555556,0.268888889,0.808888889
Ireland,Transportation,2017,High School,7.353157895,5.899473684,0.392631579,3597.263158,525.4210526,0.236842105,2.323684211
Ireland,Transportation,2017,Bachelor,7.440625,4.95625,0.2075,1578.625,863.125,0.2625,2.21875
Ireland,Transportation,2017,Master,4.29,7.80625,0.08875,2438.25,977.5,0.35625,1.13625
Ireland,Transportation,2018,High School,2.86,6.151818182,0.347272727,3384.454545,372.7272727,0.322727273,2.257272727
Ireland,Transportation,2018,PhD,8.585454545,5.152727273,0.247272727,1776.181818,650.9090909,0.123636364,1.773636364
Ireland,Transportation,2018,Master,9.379090909,8.742727273,0.230909091,2380.0,655.9090909,0.195454545,3.070909091
Ireland,Transportation,2018,Bachelor,12.25181818,7.014545455,0.406363636,2557.363636,243.8181818,0.132727273,2.043636364
Ireland,Transportation,2018,Unknown,7.132666667,5.320444444,0.339777778,3825.377778,558.8666667,0.334222222,1.450222222
Ireland,Transportation,2019,Unknown,7.241956522,5.41,0.324347826,2892.608696,588.5217391,0.324130435,2.055217391
Ireland,Transportation,2019,PhD,6.68,6.39125,0.375,1697.75,914.625,0.16875,3.02375
Ireland,Transportation,2019,Master,2.904444444,5.387777778,0.265555556,1039.111111,812.3333333,0.294444444,0.94
Ireland,Transportation,2019,High School,6.870833333,8.621666667,0.250833333,1658.25,859.4166667,0.185833333,3.663333333
Ireland,Transportation,2019,Bachelor,4.092,10.114,0.294,1912.2,810.2,0.486,0.966
Ireland,Transportation,2020,Unknown,4.940540541,7.830810811,0.309189189,3324.297297,702.3513514,0.247297297,2.241891892
Ireland,Transportation,2020,Bachelor,6.434666667,9.845333333,0.335333333,4231.133333,480.0666667,0.218666667,1.714
Ireland,Transportation,2020,PhD,5.918823529,2.975882353,0.285294118,2712.294118,640.7058824,0.368235294,2.596470588
Ireland,Transportation,2020,High School,1.30125,1.81875,0.13,3167.75,487.0,0.125,2.665
Ireland,Transportation,2020,Master,9.947,9.504,0.195,2948.3,835.1,0.18,3.655
Ireland,Transportation,2021,Bachelor,10.29909091,8.79,0.336363636,2689.363636,238.2727273,0.09,2.201818182
Ireland,Transportation,2021,High School,8.487272727,3.399090909,0.293636364,2355.181818,842.0,0.209090909,4.396363636
Ireland,Transportation,2021,PhD,5.636363636,6.232727273,0.254545455,2899.545455,767.2727273,0.103636364,1.875454545
Ireland,Transportation,2021,Unknown,6.27804878,6.695365854,0.308780488,2952.682927,596.1219512,0.304146341,2.236585366
Ireland,Transportation,2021,Master,6.34375,7.35,0.30125,863.0,555.625,0.32875,2.8325
Ireland,Transportation,2022,PhD,4.517,10.147,0.3,3427.9,581.2,0.165,2.434
Ireland,Transportation,2022,Bachelor,7.17,7.996875,0.28,3142.375,637.375,0.186875,1.77625
Ireland,Transportation,2022,Master,4.044166667,2.180833333,0.228333333,2872.583333,418.9166667,0.300833333,2.215833333
Ireland,Transportation,2022,High School,6.631111111,6.965555556,0.271111111,2865.222222,382.4444444,0.267777778,1.155555556
Ireland,Transportation,2022,Unknown,6.2016,5.75,0.3184,2523.1,761.12,0.2142,2.0536
Ireland,Transportation,2023,High School,3.829166667,7.370833333,0.143333333,1254.75,603.25,0.169166667,1.855
Ireland,Transportation,2023,Unknown,7.249473684,5.441315789,0.185263158,2322.631579,706.6315789,0.217631579,1.792368421
Ireland,Transportation,2023,Master,1.89,8.862,0.49,3887.0,888.8,0.058,5.714
Ireland,Transportation,2023,PhD,6.396,5.044,0.378,1412.6,262.0,0.21,2.218
Ireland,Transportation,2023,Bachelor,8.02,9.991666667,0.475,3385.333333,923.0,0.533333333,0.991666667
Ireland,Transportation,2024,Bachelor,4.346666667,10.65,0.271666667,3291.166667,947.8333333,0.316666667,3.278333333
Ireland,Transportation,2024,High School,4.704,4.471,0.27,3295.7,576.2,0.373,1.678
Ireland,Transportation,2024,PhD,8.708888889,4.094444444,0.103333333,3084.666667,927.1111111,0.214444444,3.651111111
Ireland,Transportation,2024,Master,1.11,10.535,0.1225,2286.625,1040.5,0.01875,2.555
Ireland,Transportation,2024,Unknown,5.659318182,5.776136364,0.277727273,2453.204545,634.9090909,0.275681818,2.791818182
Ireland,Transportation,2025,Unknown,6.445,4.013,0.31675,1952.025,573.55,0.33275,1.96475
Ireland,Transportation,2025,Master,8.771818182,5.350909091,0.363636364,2015.636364,595.7272727,0.295454545,4.198181818
Ireland,Transportation,2025,PhD,4.907272727,7.047272727,0.135454545,3451.636364,399.5454545,0.188181818,1.743636364
Ireland,Transportation,2025,Bachelor,4.633333333,2.601111111,0.236666667,2333.888889,912.5555556,0.202222222,2.513333333
Ireland,Transportation,2025,High School,7.622222222,5.297777778,0.217777778,921.2222222,406.8888889,0.357777778,0.44
USA,Agriculture,2010,Bachelor,8.603076923,7.503076923,0.101538462,3071.153846,713.6923077,0.208461538,3.203076923
USA,Agriculture,2010,PhD,5.206666667,7.736666667,0.242222222,4434.833333,382.8888889,0.181666667,3.190555556
USA,Agriculture,2010,Master,5.8475,2.33875,0.3875,2254.0,1136.5,0.15875,1.94375
USA,Agriculture,2010,High School,9.032,8.318,0.194,2583.6,700.9,0.215,1.773
USA,Agriculture,2010,Unknown,6.44525,6.849,0.216,3286.55,805.025,0.245,2.2445
USA,Agriculture,2011,Unknown,5.566603774,7.302075472,0.285471698,2916.132075,629.3396226,0.270188679,2.271698113
USA,Agriculture,2011,High School,4.410909091,7.185454545,0.487272727,3685.545455,1209.727273,0.179090909,3.013636364
USA,Agriculture,2011,Bachelor,8.438571429,4.312857143,0.32,1185.285714,600.4285714,0.107142857,3.012857143
USA,Agriculture,2011,PhD,4.860909091,7.381818182,0.180909091,1996.272727,592.7272727,0.373636364,3.481818182
USA,Agriculture,2011,Master,6.085,6.8475,0.35625,2579.75,234.625,0.375,1.1225
USA,Agriculture,2012,Master,4.205714286,4.114285714,0.435714286,3274.0,1178.428571,0.208571429,1.344285714
USA,Agriculture,2012,High School,1.939230769,6.347692308,0.171538462,2975.230769,347.7692308,0.200769231,2.63
USA,Agriculture,2012,Unknown,4.756976744,4.785581395,0.341627907,2231.837209,598.5116279,0.247674419,2.027906977
USA,Agriculture,2012,Bachelor,2.862307692,9.128461538,0.322307692,3136.384615,581.3076923,0.295384615,4.102307692
USA,Agriculture,2012,PhD,4.969,6.768,0.316,4591.0,651.2,0.135,2.952
USA,Agriculture,2013,Bachelor,3.918333333,4.005,0.25,4935.166667,700.3333333,0.365,0.826666667
USA,Agriculture,2013,High School,7.21,5.8225,0.421666667,2136.666667,220.1666667,0.2125,1.943333333
USA,Agriculture,2013,Master,9.9525,3.51875,0.28,347.375,419.0,0.25375,1.78875
USA,Agriculture,2013,PhD,7.155454545,5.465,0.274090909,2647.409091,393.0,0.133636364,1.955454545
USA,Agriculture,2013,Unknown,5.299387755,7.049591837,0.20877551,2273.428571,669.3265306,0.229795918,2.165510204
USA,Agriculture,2014,Unknown,5.535333333,6.381555556,0.251777778,2967.155556,699.1555556,0.276888889,3.348444444
USA,Agriculture,2014,PhD,6.695,0.0,0.2825,3617.75,606.25,0.205,3.4875
USA,Agriculture,2014,High School,4.82,6.338333333,0.34,5421.75,537.5833333,0.188333333,2.510833333
USA,Agriculture,2014,Master,6.23125,7.86375,0.3475,3448.8125,499.375,0.383125,3.074375
USA,Agriculture,2014,Bachelor,9.255,4.284166667,0.203333333,3693.166667,445.1666667,0.388333333,2.110833333
USA,Agriculture,2015,Master,6.027142857,4.458571429,0.587142857,3984.428571,1035.428571,0.26,2.571428571
USA,Agriculture,2015,High School,6.628181818,7.976363636,0.318181818,3685.636364,848.8181818,0.265454545,3.296363636
USA,Agriculture,2015,Unknown,3.402195122,7.102195122,0.214878049,2222.097561,460.2439024,0.289756098,2.87195122
USA,Agriculture,2015,Bachelor,3.861818182,5.809090909,0.241818182,4335.727273,938.2727273,0.179090909,3.688181818
USA,Agriculture,2015,PhD,8.537692308,7.691538462,0.253846154,3200.769231,682.0,0.248461538,1.651538462
USA,Agriculture,2016,Master,9.463333333,8.391666667,0.233333333,1884.5,817.0,0.48,2.57
USA,Agriculture,2016,High School,5.383,6.708,0.137,2807.3,527.5,0.268,1.316
USA,Agriculture,2016,Bachelor,9.697142857,7.935714286,0.325714286,3859.857143,499.7142857,0.0,1.164285714
USA,Agriculture,2016,PhD,5.592857143,3.112857143,0.29,3039.0,253.0,0.044285714,3.938571429
USA,Agriculture,2016,Unknown,7.784615385,5.868461538,0.243076923,3735.25641,664.3333333,0.243333333,1.928461538
USA,Agriculture,2017,High School,8.489,6.706,0.289,3421.5,656.8,0.245,2.37
USA,Agriculture,2017,PhD,6.025454545,5.982727273,0.358181818,2888.454545,1063.727273,0.310909091,3.103636364
USA,Agriculture,2017,Unknown,4.715263158,5.667894737,0.305263158,2627.815789,687.4210526,0.355526316,2.113684211
USA,Agriculture,2017,Bachelor,4.381666667,8.97,0.285,7200.5,192.0,0.348333333,1.708333333
USA,Agriculture,2017,Master,4.604,1.507,0.319,3193.4,629.6,0.11,1.748
USA,Agriculture,2018,Unknown,5.803913043,6.456086957,0.260652174,2488.76087,683.2826087,0.264347826,1.827826087
USA,Agriculture,2018,High School,6.883571429,7.425714286,0.170714286,1333.142857,531.2857143,0.187857143,1.944285714
USA,Agriculture,2018,PhD,5.541818182,4.164545455,0.187272727,3205.0,443.0,0.181818182,2.967272727
USA,Agriculture,2018,Master,1.684,5.966,0.366,2932.6,242.0,0.096,3.928
USA,Agriculture,2018,Bachelor,3.616153846,6.353076923,0.436153846,3741.538462,575.6153846,0.322307692,1.715384615
USA,Agriculture,2019,Bachelor,8.91,4.12,0.3225,2564.75,952.125,0.42625,4.55625
USA,Agriculture,2019,High School,1.545,8.126666667,0.466666667,2972.0,755.6666667,0.136666667,4.265
USA,Agriculture,2019,Unknown,5.409090909,5.903863636,0.340681818,3242.272727,603.6818182,0.2575,2.592045455
USA,Agriculture,2019,PhD,8.675454545,7.825454545,0.248181818,3042.727273,495.4545455,0.259090909,1.551818182
USA,Agriculture,2019,Master,4.221875,4.35375,0.279375,3924.0625,532.8125,0.23,3.859375
USA,Agriculture,2020,Unknown,5.3592,7.53,0.2602,3007.04,708.58,0.2346,1.7562
USA,Agriculture,2020,PhD,0.0,3.28,0.18375,4294.5,1092.0,0.285,0.17375
USA,Agriculture,2020,High School,3.756428571,6.187857143,0.165714286,3316.142857,704.0714286,0.177857143,2.438571429
USA,Agriculture,2020,Bachelor,6.712941176,5.598823529,0.417647059,2702.647059,635.7058824,0.261764706,2.597058824
USA,Agriculture,2020,Master,7.255833333,4.688333333,0.35,5380.25,904.6666667,0.31,2.891666667
USA,Agriculture,2021,Unknown,7.292954545,7.931363636,0.241136364,2570.818182,767.9772727,0.184772727,2.964772727
USA,Agriculture,2021,High School,6.153846154,7.657692308,0.154615385,1854.230769,746.3076923,0.306923077,2.485384615
USA,Agriculture,2021,Master,3.991111111,6.856666667,0.321111111,1660.111111,784.2222222,0.203333333,4.366666667
USA,Agriculture,2021,Bachelor,8.148888889,10.18222222,0.187777778,1196.333333,669.4444444,0.251111111,3.701111111
USA,Agriculture,2021,PhD,5.966666667,6.042666667,0.089333333,2868.533333,946.0,0.282666667,2.092666667
USA,Agriculture,2022,Unknown,4.991111111,7.126388889,0.188611111,2492.194444,679.3333333,0.181111111,2.916944444
USA,Agriculture,2022,Master,3.890769231,7.873076923,0.290769231,539.7692308,783.0,0.431538462,0.666923077
USA,Agriculture,2022,PhD,6.544545455,8.917272727,0.329090909,3351.090909,675.0,0.221818182,1.335454545
USA,Agriculture,2022,High School,7.99,0.0,0.3,4608.555556,305.8888889,0.323333333,2.534444444
USA,Agriculture,2022,Bachelor,5.133888889,5.41,0.288888889,3445.833333,633.4444444,0.145555556,3.091111111
USA,Agriculture,2023,Bachelor,8.233636364,4.775454545,0.333636364,4349.181818,723.5454545,0.223636364,2.063636364
USA,Agriculture,2023,Master,7.562,5.003,0.308,2639.6,634.0,0.212,1.579
USA,Agriculture,2023,PhD,6.907777778,4.338888889,0.337777778,1547.111111,406.8333333,0.241111111,3.83
USA,Agriculture,2023,Unknown,4.785918367,7.083061224,0.216122449,3513.795918,752.6530612,0.273469388,2.854285714
USA,Agriculture,2023,High School,5.541538462,6.851538462,0.306923077,2543.615385,1068.615385,0.278461538,1.993076923
USA,Agriculture,2024,High School,4.318888889,6.827777778,0.322222222,1801.222222,623.6666667,0.297777778,1.415555556
USA,Agriculture,2024,PhD,8.612857143,11.43142857,0.241428571,3972.285714,1263.571429,0.172857143,3.354285714
USA,Agriculture,2024,Master,6.628888889,10.40777778,0.074444444,1629.666667,674.7777778,0.434444444,5.047777778
USA,Agriculture,2024,Bachelor,4.692727273,8.528181818,0.619090909,3400.272727,581.3636364,0.425454545,0.75
USA,Agriculture,2024,Unknown,5.882222222,8.083611111,0.275833333,3204.833333,583.2777778,0.203333333,2.346111111
USA,Agriculture,2025,High School,8.018,6.39,0.273,2381.3,667.4,0.343,1.103
USA,Agriculture,2025,Master,7.001538462,4.264615385,0.486923077,2728.384615,424.9230769,0.149230769,3.166153846
USA,Agriculture,2025,Unknown,5.717619048,5.928333333,0.294761905,2531.095238,594.4047619,0.221904762,2.004285714
USA,Agriculture,2025,Bachelor,7.223,4.691,0.401,1624.5,680.5,0.19,2.558
USA,Agriculture,2025,PhD,4.185625,5.905,0.29375,1368.1875,601.0625,0.19,1.725625
USA,Education,2010,Master,4.893636364,6.718181818,0.28,3319.636364,498.3636364,0.424545455,1.705454545
USA,Education,2010,PhD,7.304545455,4.813636364,0.146363636,2222.545455,671.0,0.147272727,2.530909091
USA,Education,2010,Unknown,7.85075,5.594,0.31525,2232.225,778.075,0.2625,3.212
USA,Education,2010,Bachelor,5.622857143,6.275714286,0.054285714,916.0,511.1428571,0.088571429,3.178571429
USA,Education,2010,High School,5.565714286,7.772857143,0.337142857,1830.071429,828.2857143,0.383571429,2.014285714
USA,Education,2011,Master,2.3575,8.4425,0.28,2096.25,825.0,0.1975,3.25625
USA,Education,2011,Unknown,8.058918919,6.610540541,0.312972973,2014.72973,387.9189189,0.182972973,2.166756757
USA,Education,2011,Bachelor,6.49,2.695555556,0.275555556,1867.666667,490.1111111,0.15,2.524444444
USA,Education,2011,High School,6.468571429,4.721428571,0.312857143,4154.714286,629.2857143,0.242857143,3.274285714
USA,Education,2011,PhD,6.098888889,4.707777778,0.101111111,2823.222222,249.7777778,0.384444444,2.648888889
USA,Education,2012,Unknown,7.220857143,6.175142857,0.294285714,3734.228571,451.8571429,0.221428571,2.461428571
USA,Education,2012,High School,2.543333333,8.38,0.354444444,1389.333333,658.2222222,0.268888889,2.472222222
USA,Education,2012,PhD,8.406153846,5.543846154,0.247692308,879.1538462,677.1538462,0.218461538,1.242307692
USA,Education,2012,Master,6.272,4.084,0.246,3445.4,328.6,0.223,1.151
USA,Education,2012,Bachelor,6.81625,9.67625,0.44875,2255.875,477.375,0.04625,3.1225
USA,Education,2013,Master,7.402352941,3.250588235,0.302941176,2506.352941,278.3529412,0.277647059,2.122352941
USA,Education,2013,Unknown,4.756470588,5.658529412,0.254411765,2376.735294,558.9411765,0.246470588,2.588823529
USA,Education,2013,High School,5.946,8.946,0.067,1791.1,531.7,0.324,2.452
USA,Education,2013,Bachelor,4.825,6.829375,0.349375,4394.3125,675.6875,0.27375,3.04375
USA,Education,2013,PhD,5.377142857,6.702857143,0.231428571,4183.142857,772.4285714,0.312857143,3.358571429
USA,Education,2014,Bachelor,3.844444444,8.601111111,0.37,990.6666667,1206.666667,0.356666667,1.44
USA,Education,2014,Master,8.331666667,8.351666667,0.44,2218.416667,848.0,0.1525,2.5425
USA,Education,2014,Unknown,6.613333333,5.588461538,0.303333333,2886.0,609.8461538,0.314871795,2.020769231
USA,Education,2014,PhD,7.836,7.522,0.291333333,4291.4,738.7333333,0.320666667,3.264
USA,Education,2014,High School,6.236666667,6.3175,0.349166667,2561.75,745.6666667,0.130833333,1.030833333
USA,Education,2015,Unknown,5.555833333,5.166388889,0.246388889,1904.0,503.9166667,0.169722222,2.630833333
USA,Education,2015,Master,8.717272727,5.24,0.312727273,1599.545455,563.2727273,0.122727273,2.517272727
USA,Education,2015,PhD,6.227142857,4.537857143,0.315,2178.428571,595.0,0.272142857,2.145
USA,Education,2015,Bachelor,8.50375,7.48125,0.2225,1716.5625,493.1875,0.255625,2.7825
USA,Education,2015,High School,6.654545455,5.778181818,0.334545455,2361.0,615.6363636,0.383636364,1.877272727
USA,Education,2016,Unknown,8.221777778,6.187333333,0.269555556,3039.733333,627.3777778,0.258,2.163111111
USA,Education,2016,Bachelor,5.566,6.866666667,0.212666667,2185.4,588.7333333,0.228,2.942
USA,Education,2016,High School,4.956428571,4.457857143,0.341428571,2918.142857,338.5714286,0.246428571,1.194285714
USA,Education,2016,Master,6.992857143,6.782857143,0.113571429,3816.642857,400.7857143,0.297857143,1.587142857
USA,Education,2016,PhD,8.248571429,8.751428571,0.338571429,2443.571429,534.8571429,0.138571429,3.141428571
USA,Education,2017,Bachelor,6.813846154,6.841538462,0.35,2987.615385,565.7692308,0.261538462,2.4
USA,Education,2017,High School,5.0025,2.97,0.27625,3427.5,517.75,0.3,4.01625
USA,Education,2017,Unknown,7.094222222,7.466888889,0.188,3210.2,488.4666667,0.290444444,3.313111111
USA,Education,2017,Master,9.0875,12.94,0.2725,2922.625,328.625,0.43875,2.43375
USA,Education,2017,PhD,6.625454545,5.709090909,0.366363636,2044.181818,718.9090909,0.187272727,1.919090909
USA,Education,2018,High School,8.38,3.528181818,0.3,3568.454545,907.3636364,0.323636364,3.341818182
USA,Education,2018,Unknown,6.715714286,6.379428571,0.328857143,2741.457143,333.1714286,0.228,2.31
USA,Education,2018,Bachelor,8.127,3.641,0.257,1350.4,798.7,0.176,2.685
USA,Education,2018,PhD,6.291818182,6.277272727,0.354545455,5611.272727,1028.454545,0.387272727,2.9
USA,Education,2018,Master,3.857142857,7.881428571,0.084285714,3098.0,461.8571429,0.0,2.995714286
USA,Education,2019,Bachelor,4.673333333,11.00111111,0.163333333,2154.0,100.6666667,0.226666667,0.917777778
USA,Education,2019,High School,9.766,8.598,0.349,2833.9,526.0,0.198,1.31
USA,Education,2019,Unknown,6.528958333,6.549583333,0.366041667,3770.9375,686.875,0.226875,2.16625
USA,Education,2019,Master,10.58666667,6.08,0.193333333,4454.0,774.0,0.006666667,3.653333333
USA,Education,2019,PhD,7.265714286,7.422142857,0.320714286,3873.857143,349.7857143,0.150714286,1.508571429
USA,Education,2020,High School,7.51625,7.245,0.325,1141.0,216.75,0.47375,0.985
USA,Education,2020,Master,4.5,5.025,0.416666667,2774.416667,576.5,0.241666667,1.185
USA,Education,2020,PhD,8.523529412,4.374705882,0.207647059,2581.705882,626.5294118,0.282352941,2.51
USA,Education,2020,Bachelor,6.960833333,7.374166667,0.430833333,2852.166667,585.5,0.1575,1.765
