ID,Country,Sector,Year,Revenue,growth rate,AI_Adoption_Rate,Automation_Level,Sector_Impact_Score,tech investment,Sector_Growth_Decline,Date,Last_Updated
0c5cc76c-ece5-4b9d-9d86-43cbd428ca7a,India,Manufacturing,2014,345949.48,4.21,High,Medium,3,260909.07,Decline,,2025-08-04 21:01:00
869d8b23-0304-482d-b3a3-3fa665da26df,Germany,IT,2019,161367.14,0.03,Low,High,4,127451.71,Decline,2021-06-03,2025-08-04 21:01:00
69036d7e-65ff-4eff-bdf9-78ea8ea6868b,USA,IT,2022,606417.79,2.9,Low,Low,5,260909.07,Decline,,2025-08-04 21:01:00
dce78a87-dba9-4dd0-8afa-61e270ce85b9,Germany,Healthcare,2015,546689.54,-3.55,Low,High,2,410746.92,Growth,,2025-08-04 21:01:00
c7f98063-5976-46cf-b4d0-217832c4e46b,India,Finance,2021,598873.39,2.85,Low,Low,1,260909.07,Growth,2021-04-11,2025-08-04 21:01:00
bc536bcf-75e0-4a52-babc-46dfd242609a,India,Manufacturing,2010,199988.58,1.38,Low,Medium,1,260909.07,Decline,2020-04-01,2025-08-04 21:01:00
906b9acc-1980-423a-9519-7fcfcc0fd58c,Ireland,Retail,2014,546689.54,-8.38,High,Medium,3,283213.15,Decline,2023-09-05,2025-08-04 21:01:00
7b6be228-fca9-473d-9de3-a9f3593325d8,Canada,IT,2015,546689.54,3.15,High,High,5,345037.77,Growth,,2025-08-04 21:01:00
ed82522d-aec6-4ac6-84fc-055227734d8e,USA,Retail,2024,546689.54,-8.01,Low,High,1,292228.46,Decline,2023-06-10,2025-08-04 21:01:00
25c5656b-66eb-45b7-83b2-49fa7c0faf53,Canada,Retail,2024,546689.54,-5.67,High,Low,5,336900.35,Growth,,2025-08-04 21:01:00
6f3dbd95-d6f6-46ba-a49c-bbfc2596041b,Germany,Retail,2013,546689.54,9.5,Low,High,1,147105.63,Growth,,2025-08-04 21:01:00
446da467-be6b-441c-9ebc-cbae8c783716,USA,Manufacturing,2021,211524.48,3.68,High,Low,2,260909.07,Decline,2020-04-06,2025-08-04 21:01:00
ef451ec4-ded2-4f21-b3d1-b3892a588972,Canada,Retail,2022,546689.54,-5.22,Low,High,4,294192.29,Decline,2024-12-03,2025-08-04 21:01:00
1e6ace53-c34a-4f87-8b1b-dd08b5a6df5f,India,IT,2010,546689.54,7.27,Medium,High,5,259793.06,Decline,,2025-08-04 21:01:00
7e91ddea-6ede-4988-b97d-3ff53e8eb82c,India,IT,2015,845441.16,-0.41,Low,High,2,260909.07,Decline,2021-10-04,2025-08-04 21:01:00
2692f90f-a133-40b1-8062-068425e66b7e,USA,Manufacturing,2013,965494.15,0.03,Medium,Medium,2,348360.11,Growth,,2025-08-04 21:01:00
1c1933f1-e095-4202-9d99-853e5fb7cf5a,Ireland,Healthcare,2023,570026.53,0.03,High,Medium,5,306992.72,Decline,,2025-08-04 21:01:00
bc37dba8-192c-4fd8-b95f-46a598734142,Germany,Finance,2013,546689.54,9.21,Low,High,1,147434.96,Growth,,2025-08-04 21:01:00
eea32828-26d5-47a1-8a29-22ca80e4430f,USA,Healthcare,2013,546689.54,8.31,Medium,High,2,382676.34,Growth,,2025-08-04 21:01:00
3ab43a49-8eb2-4fba-a0bf-ac1443aef510,Germany,IT,2021,146479.48,0.03,Medium,Medium,2,443246.39,Decline,2022-08-01,2025-08-04 21:01:00
68678932-7daf-4748-a662-aefe9d37df9f,Germany,Retail,2011,228201.29,-5.19,High,High,3,260909.07,Decline,,2025-08-04 21:01:00
63a4ad48-0496-4f58-bc09-2e8f02d6272f,USA,IT,2014,674886.32,-7.32,High,Medium,5,260909.07,Growth,,2025-08-04 21:01:00
b472d842-a0ff-4f47-8043-262578841c92,Germany,Healthcare,2013,751900.09,0.03,Medium,High,1,239408.33,Decline,,2025-08-04 21:01:00
45a6fda0-33b0-41a2-a6e6-ad2e3ab5055d,Ireland,Finance,2010,546689.54,-2.0,Medium,Low,3,475589.42,Decline,2020-03-03,2025-08-04 21:01:00
732996b9-66bc-4ab7-bb54-e872084be63f,India,Manufacturing,2014,546689.54,-3.0,High,Medium,5,479632.92,Decline,2024-07-07,2025-08-04 21:01:00
c1eca835-b254-45c9-8b4d-3d5fc6b22d55,Ireland,Retail,2016,721633.46,0.03,High,Low,1,363189.86,Growth,,2025-08-04 21:01:00
9e6d98b0-f238-4914-87cd-e83b347b8f65,India,IT,2010,498517.92,1.16,Low,Medium,3,260909.07,Decline,,2025-08-04 21:01:00
6a508273-7812-42e6-ad2f-8a71e6ab342a,Germany,Finance,2023,869589.55,0.58,Low,Medium,4,260909.07,Growth,,2025-08-04 21:01:00
2697dcb4-5a22-447f-bf7f-06aa2a0c685e,Canada,Finance,2011,546689.54,4.45,Medium,Medium,1,90419.81,Growth,,2025-08-04 21:01:00
ed6d09dd-10fa-40ff-ae69-e041f215f9b0,USA,Manufacturing,2023,956506.45,0.03,High,High,1,140865.87,Growth,2020-07-09,2025-08-04 21:01:00
a8cc2ad8-1c7d-4ed5-92ca-6dcc0486241a,India,Manufacturing,2016,546689.54,3.73,Low,Low,4,278422.01,Decline,,2025-08-04 21:01:00
0346494b-7463-4f88-b861-c3d24efe9c2c,USA,IT,2019,528300.54,1.55,High,Medium,3,260909.07,Growth,,2025-08-04 21:01:00
994683a2-448d-4ddc-98b7-e8fd485ec225,Canada,Finance,2012,632977.98,0.03,Low,Low,1,354646.33,Decline,,2025-08-04 21:01:00
b18cbf16-e075-44c5-a1c8-7deec5bba39b,Ireland,IT,2010,546689.54,9.01,Low,Low,2,407439.58,Growth,,2025-08-04 21:01:00
ee162fa0-ef05-4afa-8a54-66c87121a5f0,USA,Healthcare,2015,770722.85,-7.67,Medium,Low,2,260909.07,Decline,,2025-08-04 21:01:00
76afd61b-b7d6-40c6-9b51-023fd4407589,Ireland,IT,2019,296802.36,0.03,Low,Low,2,390914.85,Decline,,2025-08-04 21:01:00
69d3ba8c-8518-4936-a599-99cbc40e0e8f,USA,Retail,2024,546689.54,2.9,Low,Medium,2,198197.25,Growth,,2025-08-04 21:01:00
1aa2bbe5-15e8-4e47-8bd1-9b2caf89ebc4,India,Finance,2019,174712.63,0.03,Low,Medium,2,260909.07,Growth,,2025-08-04 21:01:00
bff879fe-11ec-407c-bdca-ced458e0e68e,Germany,Healthcare,2014,144048.53,0.03,High,Medium,5,332318.84,Growth,,2025-08-04 21:01:00
0a1166fa-76ca-41d1-8dbc-aa28e7c66fb2,Germany,Healthcare,2020,546689.54,4.61,High,Medium,3,125125.32,Growth,,2025-08-04 21:01:00
a271561f-e697-4ca5-b629-824476fd784d,Ireland,Finance,2020,640587.83,0.03,Low,Low,4,260909.07,Growth,,2025-08-04 21:01:00
63cb1c4c-b7e1-431c-8dac-1f52f90d9899,Ireland,Finance,2010,568953.77,-5.57,High,High,2,260909.07,Growth,,2025-08-04 21:01:00
97f81298-feb7-4dcb-b2b5-eb001359d877,USA,IT,2022,548312.99,4.3,Low,Medium,1,260909.07,Decline,,2025-08-04 21:01:00
2962bf43-dd9d-406f-a174-b1a11b6129b8,India,IT,2016,972416.64,-8.91,Medium,Low,1,260909.07,Growth,,2025-08-04 21:01:00
12682625-6b7d-4924-abed-967d771c36d1,Germany,IT,2018,385044.64,6.99,Low,Low,2,260909.07,Growth,,2025-08-04 21:01:00
5181362d-49d1-43a4-9cde-005f4d1d175a,USA,Retail,2023,983729.98,0.03,Low,High,3,176586.4,Decline,2020-04-04,2025-08-04 21:01:00
dd862837-5682-4ef7-adbc-bd9bc49487fc,Canada,Healthcare,2014,546689.54,-4.37,Low,Low,2,249478.2,Growth,,2025-08-04 21:01:00
ab753b3c-002c-48db-82bd-9397cc12ab31,India,IT,2021,858077.9,-4.55,Low,Medium,1,260909.07,Decline,,2025-08-04 21:01:00
e607f847-39f5-47a2-bf7d-c4f552783d72,Germany,IT,2011,546689.54,-3.49,Low,High,3,317991.24,Decline,2024-06-03,2025-08-04 21:01:00
10589037-4341-4d05-b112-f364c3689f7f,Canada,Manufacturing,2016,546689.54,-4.99,Low,Low,3,442915.29,Growth,,2025-08-04 21:01:00
8d44b1fa-2bc7-446e-813a-1e64058bf5db,Canada,Finance,2020,546689.54,-1.13,Low,Low,4,260909.07,Decline,2021-01-03,2025-08-04 21:01:00
78644c3b-e266-4b5a-b1d8-791ec76d0073,Germany,Retail,2023,133565.72,0.04,High,Low,3,260909.07,Growth,,2025-08-04 21:01:00
fc13db98-9722-4d9e-88f1-0026bb03d8f9,India,Manufacturing,2024,546689.54,9.56,High,High,5,61967.11,Growth,,2025-08-04 21:01:00
9de60ce1-e5c8-48b2-bf0a-7cf8d42b218e,Ireland,IT,2010,546689.54,-5.69,High,Low,3,285567.02,Decline,,2025-08-04 21:01:00
c92e8517-054c-4a67-8fbb-3c8d53fc4439,Ireland,Healthcare,2021,707090.25,-6.21,High,High,4,260909.07,Growth,,2025-08-04 21:01:00
8dd2d52b-fda4-4aba-95d6-dfb9344d1498,Germany,Manufacturing,2018,546689.54,-4.88,High,High,3,177648.31,Decline,2024-09-04,2025-08-04 21:01:00
6a194c3b-64ad-421c-a7c8-3d84fc39c05a,Germany,Manufacturing,2023,150131.28,0.03,Low,Medium,1,222571.02,Decline,,2025-08-04 21:01:00
c7d10543-f710-43f4-9318-b327e8f27332,India,Healthcare,2012,734020.12,0.03,Low,High,4,258810.33,Decline,2023-02-01,2025-08-04 21:01:00
9423ab54-0bf2-4750-ac6c-4768e93a24d8,India,Finance,2020,126849.53,-4.6,High,High,5,260909.07,Growth,,2025-08-04 21:01:00
8a78a13a-b740-44ef-9eff-083e89a6df55,India,Manufacturing,2016,208070.08,0.03,Low,Medium,2,316862.88,Decline,2022-09-07,2025-08-04 21:01:00
ca9d4489-a418-4fc7-8654-75de139f34cc,Ireland,Healthcare,2011,464706.34,-3.62,High,High,5,260909.07,Growth,2021-06-06,2025-08-04 21:01:00
234bb2a6-ef92-4ef0-8cea-ff333e49e1c5,Canada,Retail,2020,546689.54,-2.88,Low,High,3,87505.71,Decline,2023-08-12,2025-08-04 21:01:00
dc0f004f-3f07-41d3-9e91-35826fd07b0e,Germany,Manufacturing,2018,617107.2,0.03,Low,High,3,390685.08,Growth,2024-10-02,2025-08-04 21:01:00
e20898bd-05e0-4405-8381-c11adcce0fa4,Ireland,Healthcare,2010,546689.54,-2.8,Medium,Low,2,178690.31,Growth,2022-12-04,2025-08-04 21:01:00
c402fc50-9c5e-4755-8600-8f1b70951931,Canada,Manufacturing,2020,143634.57,0.03,Low,Low,4,264686.44,Growth,,2025-08-04 21:01:00
7d589859-84a2-46ce-a4c0-5ab191f7b5ff,India,IT,2021,780643.82,0.03,High,Medium,1,303511.11,Growth,2021-11-01,2025-08-04 21:01:00
dbd8d439-d15d-4e6e-b6d6-c369d933c273,USA,Healthcare,2014,163981.9,2.38,Low,High,5,260909.07,Growth,,2025-08-04 21:01:00
69d29717-0995-41ef-8d29-bc3aca3f0572,Ireland,Healthcare,2014,825865.37,0.03,Low,Low,1,328606.44,Decline,,2025-08-04 21:01:00
deca57fe-a1f0-4834-af36-2f0417415b1b,Ireland,Manufacturing,2024,140393.45,-3.91,Low,High,3,260909.07,Growth,,2025-08-04 21:01:00
60e4f25e-538b-4a5b-9e97-973bda7485af,Canada,Retail,2021,581587.51,-3.49,Medium,Low,3,260909.07,Growth,2024-05-10,2025-08-04 21:01:00
f84ecdb0-7540-4052-b868-c120c78e41d7,Canada,Healthcare,2024,487087.21,0.03,High,High,3,160411.93,Decline,2021-05-03,2025-08-04 21:01:00
1adba7ab-a87b-4bd2-af6d-bbc898b2c779,USA,IT,2017,546689.54,0.03,High,Medium,1,466619.41,Decline,2024-05-09,2025-08-04 21:01:00
8d4f74bf-6ff0-4a6e-bae9-9aa77ef7692b,USA,IT,2013,546689.54,-2.69,High,Low,5,260909.07,Decline,2024-12-03,2025-08-04 21:01:00
041e9552-378c-4068-ad59-fa5e4ff16c03,USA,Finance,2017,546689.54,-6.29,High,Medium,3,396685.42,Decline,,2025-08-04 21:01:00
7d7b5211-a9b6-4e5f-8feb-3ff2e0fb76ef,Ireland,Healthcare,2010,546689.54,4.96,Low,Medium,4,173746.36,Decline,2020-05-06,2025-08-04 21:01:00
7c73551f-2c2d-41b3-aa7c-9dce7acee68e,Ireland,Retail,2020,546689.54,3.3,Low,Medium,4,185330.12,Growth,2023-02-01,2025-08-04 21:01:00
5ffa395a-2c21-4683-9b3b-93bef9ab99ff,Canada,Healthcare,2024,856091.08,0.77,High,High,1,260909.07,Growth,2021-11-04,2025-08-04 21:01:00
da4a1430-453d-4313-9fb1-5bd89bfb9321,India,Retail,2024,439369.47,-7.31,Medium,Low,3,260909.07,Decline,2023-03-07,2025-08-04 21:01:00
04c77746-7c79-4174-bc0c-59ac84a68fdf,USA,Retail,2021,560166.31,0.03,High,Low,2,235060.57,Decline,,2025-08-04 21:01:00
040bee6c-f06c-44e3-b113-06ff2e0e4252,India,Manufacturing,2013,417545.21,0.03,Low,Medium,1,260909.07,Growth,,2025-08-04 21:01:00
4c36b5b0-d17b-4ff8-861d-2cf283c33447,USA,Healthcare,2023,532771.7,0.03,Low,Medium,2,460208.88,Decline,,2025-08-04 21:01:00
761e9198-c0d6-4243-883a-28bec2d653d8,Ireland,IT,2022,849947.18,-7.78,High,Low,2,260909.07,Growth,2024-09-07,2025-08-04 21:01:00
ab9a8272-fe9b-434c-a9fa-788bd95f7732,Germany,Healthcare,2020,546689.54,4.14,High,High,3,217270.59,Growth,2022-01-08,2025-08-04 21:01:00
3119e5d0-70ee-4343-9d27-daff7e1b53e9,Canada,Finance,2020,610360.98,-8.66,Low,Low,5,260909.07,Growth,,2025-08-04 21:01:00
0f9d6843-39da-443a-bd00-85afa272f753,Germany,Finance,2020,546689.54,-0.57,High,Low,1,484254.77,Decline,2023-11-05,2025-08-04 21:01:00
a3a80cbe-e84c-4eae-b0e1-e40abef61f73,Ireland,Manufacturing,2012,432304.34,-0.03,High,Low,4,260909.07,Growth,2021-10-03,2025-08-04 21:01:00
5cdbc51f-e47b-4ba7-8ec4-66a9afc13c7d,USA,Healthcare,2017,546689.54,7.28,Low,Low,5,88450.28,Decline,2023-08-10,2025-08-04 21:01:00
28e7d406-4762-4204-af61-5e1c322e8537,USA,IT,2015,546689.54,-4.67,High,High,4,148178.75,Growth,,2025-08-04 21:01:00
6781a68c-57d2-47a7-ba3f-b9646f92f802,India,Healthcare,2011,546689.54,6.45,High,Low,3,245914.36,Decline,2022-12-02,2025-08-04 21:01:00
4419760d-2e7b-4a3d-a67c-42809f3a1c8d,Germany,Manufacturing,2023,251344.48,-3.43,High,High,4,260909.07,Growth,2024-05-07,2025-08-04 21:01:00
dc19ae0e-11ad-47c4-8e3e-32b5a0fd05c1,Ireland,Retail,2020,546689.54,5.49,Medium,Low,1,308768.77,Decline,2021-01-11,2025-08-04 21:01:00
dbd8d439-d15d-4e6e-b6d6-c369d933c273,USA,Healthcare,2014,163981.9,2.38,Low,High,5,260909.07,Growth,,2025-08-04 21:01:00
bf106e31-e1a4-46a9-a484-6d875a0e49be,Germany,Healthcare,2018,920440.84,-4.76,Low,High,5,260909.07,Growth,,2025-08-04 21:01:00
8d2a06a8-abce-422b-84c8-a98e25550a9e,USA,Manufacturing,2024,892888.39,-1.3,Low,Medium,1,260909.07,Decline,2022-10-11,2025-08-04 21:01:00
810e6e10-25d0-4fe8-8986-24f0f19f4d0b,India,Finance,2013,546689.54,3.66,Low,High,1,121980.26,Decline,,2025-08-04 21:01:00
9464890f-d3ad-4e87-9d07-43c27e94e5c9,India,Manufacturing,2017,225354.67,0.03,Low,Medium,2,397575.81,Growth,2020-10-11,2025-08-04 21:01:00
e331f372-1c65-42e1-8874-fc9d3fe1a91a,Germany,Healthcare,2016,546689.54,-6.76,Low,Medium,1,438602.18,Growth,,2025-08-04 21:01:00
31e56808-c940-403c-b9ec-01a3e6055b37,India,IT,2023,335623.19,1.8,Low,High,4,260909.07,Decline,,2025-08-04 21:01:00
4360aa6b-195d-49cc-8766-d2e188ad3494,Germany,Retail,2016,352068.31,0.03,High,Low,3,189058.74,Growth,2023-09-11,2025-08-04 21:01:00
28efeb1a-ac22-4936-8921-4547ca6455bd,USA,Manufacturing,2019,165661.07,-6.54,Low,High,4,260909.07,Growth,,2025-08-04 21:01:00
90598444-6615-4c1a-a22f-a9537000445f,USA,Manufacturing,2016,602079.79,-0.38,High,Medium,3,260909.07,Growth,2023-05-03,2025-08-04 21:01:00
f042049c-c7aa-424c-b2aa-6f5497c9ad2c,Ireland,Finance,2019,546689.54,2.1,High,Medium,2,287977.44,Decline,2023-08-12,2025-08-04 21:01:00
bd9bdf18-836a-4110-8e91-0909055dedd6,USA,Manufacturing,2016,546689.54,8.66,High,Low,3,389718.01,Growth,,2025-08-04 21:01:00
32a1fc54-ec67-4f81-a6b3-7a4417aabd77,Ireland,IT,2010,546689.54,-6.08,Low,Low,5,497031.65,Decline,2023-12-09,2025-08-04 21:01:00
73c6b20c-6d84-4496-b5ce-c6521d13a184,Canada,Manufacturing,2011,910912.32,0.03,Low,Low,1,415368.65,Decline,2023-06-08,2025-08-04 21:01:00
8c5f3da2-a131-41cb-918a-f79c3b456f72,USA,Manufacturing,2022,546689.54,-7.92,Medium,Medium,5,62096.05,Decline,2022-10-06,2025-08-04 21:01:00
1ef7a7e7-99f6-4286-bf55-d3ccc0d629c7,USA,IT,2020,122721.13,-7.03,High,Low,3,260909.07,Decline,,2025-08-04 21:01:00
ea6ef848-a19d-4827-a929-570601d157a2,India,Retail,2012,121193.14,0.03,High,High,3,373816.53,Decline,,2025-08-04 21:01:00
c3e6c2cc-d1ef-456d-8dca-f8f6a86dcade,Germany,Finance,2010,423651.66,-2.07,Low,Low,1,260909.07,Growth,2020-10-02,2025-08-04 21:01:00
01124a30-4b68-40cb-b9f4-069d1bd57df8,USA,Healthcare,2010,109431.56,-6.7,Low,Low,5,260909.07,Decline,,2025-08-04 21:01:00
22a03869-97df-4365-b1e1-7008a84a4650,Canada,Finance,2013,606648.58,2.8,Low,High,5,260909.07,Decline,,2025-08-04 21:01:00
ad663012-67e2-4ea7-be5d-f14b7ad60cea,USA,Finance,2014,546689.54,-4.06,High,Low,3,161911.32,Growth,2022-09-06,2025-08-04 21:01:00
2d00df8e-655a-42b3-b6e6-9558fbdfed7a,India,Retail,2016,694062.97,0.03,Medium,High,1,232653.18,Decline,,2025-08-04 21:01:00
a4dd654e-ea87-46d6-a6ca-d5d12674bb72,USA,Finance,2013,416842.92,-5.44,Medium,High,2,260909.07,Growth,2021-10-07,2025-08-04 21:01:00
02c55c86-b2ef-4dac-93c1-7c76fa021ec0,Ireland,Healthcare,2023,251222.53,-6.9,Low,Medium,1,260909.07,Decline,,2025-08-04 21:01:00
ae8d0ce6-0808-49d0-9c23-d4e8dde05dce,Canada,Manufacturing,2023,631334.58,3.18,Low,High,4,260909.07,Growth,,2025-08-04 21:01:00
cc383e3e-9ebe-46a8-a126-65700aebeffe,India,IT,2017,457419.21,-2.6,High,Medium,4,260909.07,Decline,,2025-08-04 21:01:00
ec45939b-549b-45f4-9ec1-479826dc3550,India,IT,2016,546689.54,-6.48,High,High,1,314197.3,Decline,,2025-08-04 21:01:00
f2abbf12-dcb6-4b51-a556-6a771ed2ded6,India,Manufacturing,2015,236970.94,0.01,Low,High,2,260909.07,Decline,2023-03-01,2025-08-04 21:01:00
2eb8a8c1-d2c1-407f-8217-a4500e3c314e,Canada,Finance,2018,444548.68,0.03,High,Medium,4,344374.06,Decline,,2025-08-04 21:01:00
c8dcb88c-939b-4cbd-a4d5-9c04087031f5,Canada,Healthcare,2011,878245.46,0.03,High,Low,4,493142.24,Decline,,2025-08-04 21:01:00
c420ff3b-9c25-45a3-8ca8-e7363a8c0c5d,Canada,Retail,2013,419840.52,4.78,High,Low,4,260909.07,Growth,,2025-08-04 21:01:00
c5ea7c99-1c59-4d70-a806-06e6d0c01a3e,Germany,Healthcare,2013,494413.58,-9.42,High,Low,4,260909.07,Decline,,2025-08-04 21:01:00
bae09187-7453-4bcb-81c4-a3fc0528f560,Ireland,IT,2021,546689.54,0.03,Low,High,2,136702.77,Decline,2023-01-11,2025-08-04 21:01:00
0f9d6843-39da-443a-bd00-85afa272f753,Germany,Finance,2020,395058.14,-0.57,High,Low,1,260909.07,Decline,2023-11-05,2025-08-04 21:01:00
a3a80cbe-e84c-4eae-b0e1-e40abef61f73,Ireland,Manufacturing,2012,432304.34,0.03,Medium,Low,4,104205.03,Growth,2021-10-03,2025-08-04 21:01:00
2d00df8e-655a-42b3-b6e6-9558fbdfed7a,India,Retail,2016,546689.54,9.23,Medium,High,1,232653.18,Decline,,2025-08-04 21:01:00
420862bd-81d3-4b05-a9de-f33f6746e50c,USA,IT,2024,546689.54,-1.76,Low,Low,1,128781.66,Decline,,2025-08-04 21:01:00
ce50d10f-3a8b-4076-a3d1-25bd2cb06a45,Canada,Retail,2022,546689.54,4.03,Low,High,3,381332.48,Decline,,2025-08-04 21:01:00
37b93a66-c0ac-4bbd-9dfa-b3be87fadd5a,Canada,Finance,2016,546689.54,-4.12,High,High,4,340515.42,Growth,,2025-08-04 21:01:00
7a5b32dc-9461-49c0-91ab-d984a123a60b,India,Retail,2015,343432.2,0.03,Low,High,4,443908.05,Growth,2021-04-11,2025-08-04 21:01:00
f57c4b9d-7ead-4606-b9bd-18831c47d77b,Ireland,Healthcare,2012,546689.54,8.22,High,High,4,260909.07,Growth,,2025-08-04 21:01:00
c19133dd-2932-4d1b-80b5-bcf937f042aa,Germany,IT,2013,248864.39,0.03,Medium,High,1,156185.49,Decline,2022-01-07,2025-08-04 21:01:00
3e692809-beda-4ab3-9f48-9ee9f11a7c84,Canada,Retail,2011,546689.54,-3.57,Low,High,4,463023.72,Decline,,2025-08-04 21:01:00
af37313d-8296-49fc-afec-9d8796cd3314,Canada,IT,2020,628586.49,0.03,Medium,Medium,1,217506.3,Growth,2024-09-06,2025-08-04 21:01:00
9b56dc46-c753-49b4-a8b4-cd28a05973ee,USA,Healthcare,2021,533585.84,0.03,High,Medium,1,377608.09,Growth,,2025-08-04 21:01:00
3e5a736b-671f-426e-8de5-b694c9d51663,Ireland,Retail,2021,546689.54,0.77,High,Low,4,448436.47,Decline,,2025-08-04 21:01:00
bbf4365e-d795-4397-b5bd-9287acd7dd2b,Ireland,IT,2014,637427.13,0.03,High,High,4,86217.35,Decline,,2025-08-04 21:01:00
e9a47e1a-9434-4cf2-947d-23272bbfdc41,Ireland,Healthcare,2020,126783.75,-2.56,Medium,Low,2,260909.07,Growth,,2025-08-04 21:01:00
68354c77-565b-4c16-bcfa-c3ba853457e6,Germany,IT,2014,781764.85,0.03,Medium,Low,5,449344.83,Growth,2020-06-08,2025-08-04 21:01:00
1de9ebee-0a37-4663-a64d-0ac8c447a7d0,Germany,Healthcare,2010,715973.96,0.03,Low,Medium,3,346141.13,Growth,2021-11-08,2025-08-04 21:01:00
2857e515-a974-4366-b9c4-909b316ab4c1,India,Retail,2011,546689.54,0.65,High,Low,4,175358.75,Growth,,2025-08-04 21:01:00
89df31a2-9bac-44fe-98d9-8acb16db3582,Ireland,Retail,2010,546689.54,3.23,Low,Low,5,441929.1,Growth,,2025-08-04 21:01:00
d7e2710a-3c46-4e8d-8b28-bf83fa32cff4,Germany,Finance,2018,925363.6,5.54,High,Low,1,260909.07,Decline,,2025-08-04 21:01:00
6fbe49a4-88b4-4a20-8572-290116743f2e,Canada,Retail,2011,212266.28,-4.35,Low,High,3,260909.07,Decline,,2025-08-04 21:01:00
15d4b394-584d-49f0-bdb0-fa279b25c7e4,Canada,Manufacturing,2014,183634.02,0.03,Low,Low,5,381311.55,Decline,,2025-08-04 21:01:00
8beb7135-2842-4028-b7fc-02a3f3107a59,Ireland,Manufacturing,2016,163206.54,-8.34,Low,Medium,2,260909.07,Decline,2023-08-05,2025-08-04 21:01:00
d136d391-4ae7-4664-a84c-cac78a485623,Ireland,Retail,2023,347939.74,0.03,Low,Medium,5,260909.07,Decline,,2025-08-04 21:01:00
732996b9-66bc-4ab7-bb54-e872084be63f,India,Manufacturing,2014,546689.54,-3.0,Medium,Medium,5,479632.92,Decline,2024-07-07,2025-08-04 21:01:00
b24bdfeb-579f-4b5a-9774-41c24dacd7fa,Ireland,Retail,2023,183522.51,-9.92,Medium,High,5,260909.07,Decline,,2025-08-04 21:01:00
2453b59e-d51e-4062-a7ed-a2292bbb4147,India,Finance,2013,818347.37,-6.98,Low,Medium,1,260909.07,Growth,,2025-08-04 21:01:00
23c04df0-ebe7-4d44-9aff-c12ca03dde82,Canada,Finance,2014,546689.54,2.13,Low,Medium,1,71459.95,Decline,2023-10-04,2025-08-04 21:01:00
7160a2a9-fcd9-4ab8-a09c-2c5f482310f2,India,Retail,2024,615366.92,7.76,Low,High,3,260909.07,Growth,,2025-08-04 21:01:00
169c10c4-0562-42f7-8c34-702771402dfa,Canada,Finance,2013,129740.53,7.61,Medium,Medium,1,260909.07,Decline,,2025-08-04 21:01:00
f82c2902-726d-4b7e-af1e-d604de6f050d,Ireland,Healthcare,2023,253727.92,-1.64,Medium,Low,2,260909.07,Growth,2023-03-10,2025-08-04 21:01:00
30256478-d415-48f9-9dc6-fcc23fb1a510,Germany,Manufacturing,2017,461056.09,0.03,Medium,Low,4,170808.84,Decline,2025-10-02,2025-08-04 21:01:00
50f73670-f490-4957-b176-2944a706cc2d,Ireland,Healthcare,2013,757321.47,0.03,High,High,2,360709.39,Growth,2024-05-05,2025-08-04 21:01:00
dfd22b23-fb11-4958-87e6-8d758e2d0fb3,Germany,Manufacturing,2016,387533.48,0.03,High,High,5,216740.38,Growth,2022-08-11,2025-08-04 21:01:00
c81e36c0-1715-4cf3-ba61-a9625ecfa064,Canada,IT,2010,546689.54,5.57,Low,High,5,400264.12,Growth,2021-11-09,2025-08-04 21:01:00
bf106e31-e1a4-46a9-a484-6d875a0e49be,Germany,Healthcare,2018,546689.54,-4.76,Low,High,5,107078.99,Growth,,2025-08-04 21:01:00
c3ea69ba-f1b9-4ab1-b381-a782fd6fa27b,Germany,Finance,2023,546689.54,-5.15,High,High,3,252195.69,Growth,2024-02-12,2025-08-04 21:01:00
45eb0436-c4f5-4bfd-93b7-1374f7679690,USA,IT,2017,546689.54,4.07,High,Medium,4,106912.97,Decline,,2025-08-04 21:01:00
7be133d0-9e18-4dcc-bd7a-9fd6935d68a1,Ireland,IT,2010,122197.6,0.03,Medium,Low,3,292143.43,Growth,2021-11-02,2025-08-04 21:01:00
2791b26c-127e-444b-b431-b2068bc459a0,USA,IT,2020,678956.46,0.03,Low,Low,5,452092.93,Growth,,2025-08-04 21:01:00
0a47dea1-9d49-434d-93f2-95aa1c48a7b5,Germany,IT,2010,898124.07,-9.66,High,Low,4,260909.07,Decline,,2025-08-04 21:01:00
f8a99fcd-25d6-42e5-9b8c-ffbbae735fca,USA,Healthcare,2011,567526.05,1.47,High,Low,3,260909.07,Decline,,2025-08-04 21:01:00
5384afd1-c4da-48c5-942a-3f4577e05f51,India,Finance,2022,546689.54,-6.57,Medium,Medium,5,252737.26,Decline,,2025-08-04 21:01:00
d7e2710a-3c46-4e8d-8b28-bf83fa32cff4,Germany,Finance,2018,546689.54,5.54,Low,Low,1,107166.59,Decline,,2025-08-04 21:01:00
031b68a6-6949-438d-adba-99d1d1235a59,India,Healthcare,2022,348192.08,4.14,High,Low,5,260909.07,Growth,,2025-08-04 21:01:00
fe2c1de9-591d-400c-bb0e-b326e9326de5,USA,Healthcare,2015,546689.54,0.03,Low,Medium,5,92722.65,Decline,,2025-08-04 21:01:00
7b8a91e2-c96d-41fa-837b-c4d284f92a4f,Ireland,Finance,2016,546689.54,4.83,Low,High,4,272937.22,Decline,,2025-08-04 21:01:00
